Year,Month,OriginCountry,DestinationCountry,Exports
2021,2,Germany,Finland,16
2021,2,Germany,France,20406
2021,2,Germany,Gabon,4
2021,2,Germany,Greece,14
2021,2,Germany,Guatemala,74
2021,2,Germany,Hungary,12
2021,2,Germany,India,1294
2021,2,Germany,Ireland,64
2021,2,Germany,Israel,56
2021,2,Germany,Italy,380
2021,2,Germany,Kazakhstan,0
2021,2,Germany,Japan,44
2021,2,Germany,"Korea, South",462
2021,2,Germany,Latvia,0
2021,2,Germany,Libya,14
2021,2,Germany,Kuwait,406
2021,2,Germany,Lithuania,34
2021,2,Germany,Luxembourg,202
2021,2,Germany,Macedonia,30
2021,2,Germany,Malaysia,134
2021,2,Germany,Moldova,8
2021,2,Germany,Mexico,4
2021,2,Germany,Morocco,10
2021,2,Germany,Netherlands,29244
2021,2,Germany,New Zealand,0
2021,2,Germany,Peru,4
2021,2,Germany,Pakistan,0
2021,2,Germany,Norway,12
2021,2,Germany,Oman,0
2021,2,France (Customs),United Kingdom,4
2021,2,France (Customs),Vietnam,0
2021,2,France (Customs),Uruguay,2
2021,2,France (Customs),Tunisia,0
2021,2,France (Customs),Switzerland,884
2021,2,France (Customs),Thailand,2
2021,2,France (Customs),Sweden,16
2021,2,France (Customs),Spain,3536
2021,2,France (Customs),Slovenia,12
2021,2,France (Customs),Singapore,2
2021,2,Germany,Argentina,2
2021,2,Germany,Australia,108
2021,2,Germany,Azerbaijan,0
2021,2,Germany,Austria,1996
2021,2,Germany,Bahrain,68
2021,2,Germany,Bangladesh,0
2021,2,Germany,Belarus,8
2021,2,Germany,Belgium,7820
2021,2,Germany,Brazil,8
2021,2,Germany,Bulgaria,10
2021,2,France (Customs),Senegal,0
2021,2,France (Customs),Romania,2
2021,2,France (Customs),Poland,68
2021,2,France (Customs),Portugal,10
2021,2,France (Customs),Morocco,28
2021,2,France (Customs),Netherlands,82
2021,2,France (Customs),Luxembourg,68
2021,2,France (Customs),Italy,812
2021,2,France (Customs),Ireland,8
2021,2,France (Customs),Greece,20
2021,2,France (Customs),Germany,1290
2021,2,France (Customs),Hungary,30
2021,2,France (Customs),Finland,12
2021,2,France (Customs),French Polynesia,2
2021,2,France (Customs),Gabon,0
2021,2,France (Customs),Czech Republic,152
2021,2,France (Customs),Denmark,18
2021,2,France (Customs),China,0
2021,2,France (Customs),Chad,0
2021,2,France (Customs),Belgium,29792
2021,2,France (Customs),Austria,62
2021,2,France (Customs),Algeria,0
2021,2,France,Vietnam,0
2021,2,France,Uruguay,2
2021,2,France,United Kingdom,4
2021,2,France,Tunisia,0
2021,2,France,Switzerland,884
2021,2,France,Thailand,2
2021,2,France,Sweden,16
2021,2,France,Spain,3536
2021,2,France,Slovenia,12
2021,2,France,Singapore,2
2021,2,France,Senegal,0
2021,2,France,Portugal,10
2021,2,France,Romania,2
2021,2,France,Poland,68
2021,2,France,Netherlands,82
2021,2,France,Morocco,28
2021,2,France,Luxembourg,68
2021,2,France,Italy,812
2021,2,France,Ireland,8
2021,2,France,Hungary,30
2021,2,France,Germany,1290
2021,2,France,Greece,20
2021,2,France,Finland,12
2021,2,France,Gabon,0
2021,2,France,French Polynesia,2
2021,2,France,Denmark,18
2021,2,France,Czech Republic,152
2021,2,France,China,0
2021,2,France,Chad,0
2021,2,France,Belgium,29792
2021,2,France,Austria,62
2021,2,France,Algeria,0
2021,2,EU (External Trade),Tunisia,12
2021,2,EU (External Trade),Trinidad & Tobago,160
2021,2,EU (External Trade),Togo,24
2021,2,EU (External Trade),Turkey,82860
2021,2,EU (External Trade),Ukraine,4
2021,2,EU (External Trade),United Arab Emirates,10
2021,2,EU (External Trade),United Kingdom,47854
2021,2,EU (External Trade),Vietnam,2
2021,2,EU (External Trade),Uruguay,2
2021,2,EU (External Trade),United States,40156
2021,2,EU (External Trade),Niger,518
2021,2,EU (External Trade),Non-EU Suppression,44
2021,2,EU (External Trade),Norway,17626
2021,2,EU (External Trade),Oman,0
2021,2,EU (External Trade),Pakistan,12
2021,2,EU (External Trade),Panama,86
2021,2,EU (External Trade),Paraguay,50
2021,2,EU (External Trade),Philippines,8
2021,2,EU (External Trade),Peru,4
2021,2,EU (External Trade),Russia,68
2021,2,EU (External Trade),Qatar,2
2021,2,EU (External Trade),Saudi Arabia,38
2021,2,EU (External Trade),Senegal,98
2021,2,EU (External Trade),Serbia,41972
2021,2,EU (External Trade),Singapore,170
2021,2,EU (External Trade),Switzerland,2676
2021,2,EU (External Trade),South Africa,14
2021,2,EU (External Trade),Taiwan,10
2021,2,EU (External Trade),Thailand,156
2021,2,EU (External Trade),Chile,58
2021,2,EU (External Trade),Chad,0
2021,2,EU (External Trade),China,110
2021,2,EU (External Trade),Congo,50
2021,2,EU (External Trade),Colombia,20
2021,2,EU (External Trade),Cote d Ivoire,514
2021,2,EU (External Trade),Costa Rica,362
2021,2,EU (External Trade),Cuba,2
2021,2,EU (External Trade),Ecuador,0
2021,2,EU (External Trade),Egypt,0
2021,2,EU (External Trade),Dominican Republic,246
2021,2,EU (External Trade),El Salvador,0
2021,2,EU (External Trade),Ethiopia,46
2021,2,EU (External Trade),Faroe Islands,2
2021,2,EU (External Trade),French Polynesia,2
2021,2,EU (External Trade),Gabon,54
2021,2,EU (External Trade),Ghana,984
2021,2,EU (External Trade),Guyana,110
2021,2,EU (External Trade),Guatemala,74
2021,2,EU (External Trade),Haiti,164
2021,2,EU (External Trade),Honduras,54
2021,2,EU (External Trade),Hong Kong,0
2021,2,EU (External Trade),Iceland,16
2021,2,EU (External Trade),India,1294
2021,2,EU (External Trade),Iran,0
2021,2,EU (External Trade),Israel,264
2021,2,EU (External Trade),Japan,44
2021,2,EU (External Trade),Kazakhstan,0
2021,2,EU (External Trade),"Korea, South",462
2021,2,EU (External Trade),Liberia,208
2021,2,EU (External Trade),Kosovo,0
2021,2,EU (External Trade),Kuwait,408
2021,2,EU (External Trade),Macedonia,2730
2021,2,EU (External Trade),Libya,14
2021,2,EU (External Trade),Malaysia,134
2021,2,EU (External Trade),Mali,212
2021,2,EU (External Trade),Mauritania,0
2021,2,EU (External Trade),Melilla,0
2021,2,EU (External Trade),Mexico,4
2021,2,EU (External Trade),Moldova,100
2021,2,EU (External Trade),Montenegro,10
2021,2,EU (External Trade),Morocco,140892
2021,2,EU (External Trade),New Zealand,0
2021,2,Estonia,Finland,2
2021,2,El Salvador,Nicaragua,80
2021,2,El Salvador,Honduras,388
2021,2,El Salvador,Guatemala,320
2021,2,El Salvador,Costa Rica,40
2021,2,EU (External Trade),Algeria,192
2021,2,EU (External Trade),Angola,122
2021,2,EU (External Trade),Argentina,37130
2021,2,EU (External Trade),Azerbaijan,0
2021,2,EU (External Trade),Australia,110
2021,2,EU (External Trade),Bahrain,68
2021,2,EU (External Trade),Bangladesh,0
2021,2,EU (External Trade),Belarus,8
2021,2,EU (External Trade),Bosnia & Herzegovina,102
2021,2,EU (External Trade),Brazil,38754
2021,2,EU (External Trade),Burkina Faso,582
2021,2,Czech Republic,Spain,0
2021,2,Czech Republic,Slovenia,48
2021,2,Czech Republic,Slovakia,4412
2021,2,Denmark,Austria,0
2021,2,Denmark,China,0
2021,2,Denmark,Belgium,0
2021,2,Denmark,Finland,0
2021,2,Denmark,Faroe Islands,2
2021,2,Denmark,France,0
2021,2,Denmark,Germany,0
2021,2,Denmark,Ireland,0
2021,2,Denmark,Hong Kong,0
2021,2,Denmark,Luxembourg,0
2021,2,Denmark,Italy,0
2021,2,Denmark,Netherlands,0
2021,2,Denmark,Norway,6
2021,2,Denmark,Spain,0
2021,2,Denmark,Sweden,166
2021,2,Denmark,Taiwan,0
2021,2,Egypt (UN),Libya,140
2021,2,Egypt (UN),Sudan,640
2021,2,Czech Republic,Serbia,2
2021,2,Czech Republic,Portugal,0
2021,2,Czech Republic,Romania,228
2021,2,Czech Republic,Poland,2418
2021,2,Czech Republic,Ireland,2
2021,2,Czech Republic,Hungary,0
2021,2,Czech Republic,Greece,0
2021,2,Czech Republic,Germany,5108
2021,2,Czech Republic,Finland,0
2021,2,Czech Republic,France,0
2021,2,Czech Republic,Belgium,0
2021,2,Czech Republic,El Salvador,0
2021,2,Czech Republic,Austria,4886
2021,2,Croatia,Bosnia & Herzegovina,92
2021,2,Croatia,Montenegro,10
2021,2,Croatia,Kosovo,0
2021,2,Croatia,Slovenia,384
2021,2,China with HK ReExports,Vietnam,10520
2021,2,China with HK ReExports,Singapore,666
2021,2,China with HK ReExports,Saudi Arabia,38510
2021,2,China with HK ReExports,Taiwan,432
2021,2,China with HK ReExports,Sri Lanka,52
2021,2,Colombia,Puerto Rico (U.S.),1016
2021,2,Colombia,Venezuela,240
2021,2,Cote d'Ivoire (General),Cameroon,0
2021,2,Cote d'Ivoire (General),Mali,2
2021,2,Cote d'Ivoire,Cameroon,0
2021,2,Cote d'Ivoire,Mali,2
2021,2,China with HK ReExports,Myanmar,1020
2021,2,China with HK ReExports,Fiji,52
2021,2,China with HK ReExports,Indonesia,8400
2021,2,China with HK ReExports,Chile,60000
2021,2,China with HK ReExports,Cambodia,650
2021,2,China,Vietnam,10520
2021,2,China,Taiwan,432
2021,2,China,Singapore,666
2021,2,China,Sri Lanka,52
2021,2,China,Myanmar,1020
2021,2,China,Saudi Arabia,38510
2021,2,China,Indonesia,8400
2021,2,China,Hong Kong,42
2021,2,China,Fiji,52
2021,2,Chile,Bolivia,780
2021,2,China,Cambodia,650
2021,2,China,Chile,60000
2021,2,Canada,United States,306760
2021,2,Canada,Netherlands,36
2021,2,Canada,France,0
2021,2,Bulgaria,Macedonia,2700
2021,2,Bulgaria,Romania,5248
2021,2,Bulgaria,Serbia,41580
2021,2,Canada,Germany,2
2021,2,Bulgaria,Turkey,82766
2021,2,Brazil,Cyprus,0
2021,2,Brazil,Paraguay,0
2021,2,Bulgaria,Greece,5504
2021,2,Belgium,Thailand,0
2021,2,Belgium,United Kingdom,816
2021,2,Belgium,United States,0
2021,2,Belgium,Poland,54
2021,2,Belgium,Portugal,0
2021,2,Belgium,Romania,0
2021,2,Belgium,Russia,0
2021,2,Belgium,Singapore,0
2021,2,Belgium,Senegal,50
2021,2,Belgium,Slovakia,0
2021,2,Belgium,Slovenia,0
2021,2,Belgium,Spain,2
2021,2,Belgium,Sweden,4
2021,2,Belgium,Switzerland,2
2021,2,Belgium,Taiwan,0
2021,2,Belgium,Argentina,37128
2021,2,Belarus,Russia,0
2021,2,Belgium,Austria,0
2021,2,Belgium,Belarus,0
2021,2,Belarus,Lithuania,738
2021,2,Belarus,Latvia,612
2021,2,Belarus,Estonia,610
2021,2,Belgium,Brazil,38746
2021,2,Belgium,Congo,50
2021,2,Belgium,Cote d Ivoire,158
2021,2,Belgium,Czech Republic,0
2021,2,Belgium,Denmark,0
2021,2,Belgium,Egypt,0
2021,2,Belgium,France,19430
2021,2,Belgium,Ethiopia,32
2021,2,Belgium,Germany,10940
2021,2,Belgium,Ghana,936
2021,2,Belgium,Greece,0
2021,2,Belgium,Hong Kong,0
2021,2,Belgium,Hungary,10
2021,2,Belgium,India,0
2021,2,Belgium,Ireland,0
2021,2,Belgium,Israel,0
2021,2,Belgium,Italy,4
2021,2,Belgium,"Korea, South",0
2021,2,Belgium,Kuwait,0
2021,2,Belgium,Liberia,104
2021,2,Belgium,Latvia,0
2021,2,Belgium,Luxembourg,28
2021,2,Belgium,Lithuania,0
2021,2,Belgium,Macedonia,0
2021,2,Belgium,Morocco,36004
2021,2,Belgium,Netherlands,9552
2021,2,Belgium,New Zealand,0
2021,2,Belgium,Norway,0
2021,1,Belgium,New Zealand,0
2021,1,Belgium,Netherlands,13726
2021,1,Belgium,Morocco,36834
2021,1,Belgium,Malta,44
2021,1,Belgium,Mauritania,52
2021,1,Belgium,Mali,1674
2021,1,Belgium,Luxembourg,56
2021,1,Belgium,Lithuania,0
2021,1,Belgium,Italy,0
2021,1,Belgium,Israel,2
2021,1,Belgium,Ireland,56
2021,1,Belgium,India,0
2021,1,Belgium,Hungary,4
2021,1,Belgium,Hong Kong,0
2021,1,Belgium,Greece,0
2021,1,Belgium,Guinea,50
2021,1,Belgium,Ghana,288
2021,1,Belgium,Germany,988
2021,1,Belgium,France,19264
2021,1,Belgium,Gambia,50
2021,1,Belgium,Gabon,0
2021,1,Belgium,Egypt,0
2021,1,Belgium,Estonia,0
2021,1,Belgium,Czech Republic,2
2021,1,Belgium,Denmark,0
2021,1,Belgium,Congo,52
2021,1,Belgium,"Congo, Dem. Rep.",0
2021,1,Belgium,Bulgaria,0
2021,1,Belgium,Burkina Faso,196
2021,1,Belgium,Cameroon,100
2021,1,Belarus,Estonia,488
2021,1,Belarus,Latvia,486
2021,1,Belgium,Austria,0
2021,1,Belgium,Australia,0
2021,1,Belarus,Russia,0
2021,1,Belarus,Ukraine,2718
2021,1,Belgium,Taiwan,0
2021,1,Belgium,Switzerland,0
2021,1,Belgium,Sweden,2
2021,1,Belgium,Spain,6
2021,1,Belgium,Slovenia,0
2021,1,Belgium,Senegal,42
2021,1,Belgium,Singapore,0
2021,1,Belgium,Russia,0
2021,1,Belgium,Romania,0
2021,1,Belgium,Portugal,0
2021,1,Belgium,Poland,0
2021,1,Belgium,United States,0
2021,1,Belgium,United Kingdom,3376
2021,1,Belgium,Thailand,0
2021,1,Bulgaria,Greece,19252
2021,1,Bulgaria,Italy,12198
2021,1,Bulgaria,Albania,50
2021,1,Bulgaria,Cyprus,10992
2021,1,Belgium,Vietnam,0
2021,1,Bulgaria,Turkey,104100
2021,1,Bulgaria,Serbia,39718
2021,1,Bulgaria,Romania,4428
2021,1,Bulgaria,Macedonia,2472
2021,1,Canada,South Africa,14
2021,1,Canada,United States,354078
2021,1,China,Chile,62020
2021,1,China,Cambodia,300
2021,1,China,Chad,40
2021,1,Chile,Brazil,39452
2021,1,China,Angola,522
2021,1,China,"Congo, Dem. Rep.",106
2021,1,China,Hong Kong,378
2021,1,China,India,67328
2021,1,China,Mexico,46008
2021,1,China,Papua New Guinea,0
2021,1,China,Myanmar,2886
2021,1,China,Morocco,60000
2021,1,China,Togo,52
2021,1,China,Taiwan,144
2021,1,China,Vietnam,6
2021,1,China with HK ReExports,Angola,522
2021,1,China,Turkey,14
2021,1,China with HK ReExports,Chad,40
2021,1,China with HK ReExports,Cambodia,300
2021,1,China with HK ReExports,Chile,62020
2021,1,China with HK ReExports,"Congo, Dem. Rep.",106
2021,1,China with HK ReExports,India,67328
2021,1,China with HK ReExports,Mexico,46008
2021,1,China with HK ReExports,Myanmar,2886
2021,1,China with HK ReExports,Morocco,60000
2021,1,Colombia,Venezuela,120
2021,1,Colombia,Puerto Rico (U.S.),300
2021,1,Colombia,Costa Rica,48
2021,1,Colombia,Ecuador,4108
2021,1,China with HK ReExports,Taiwan,144
2021,1,China with HK ReExports,Papua New Guinea,0
2021,1,China with HK ReExports,Vietnam,6
2021,1,China with HK ReExports,Togo,52
2021,1,China with HK ReExports,Turkey,14
2021,1,Croatia,Slovenia,354
2021,1,Croatia,Hungary,302
2021,1,Croatia,Bosnia & Herzegovina,92
2021,1,Croatia,Germany,6
2021,1,Czech Republic,Austria,4440
2021,1,Czech Republic,El Salvador,0
2021,1,Czech Republic,Belgium,0
2021,1,Czech Republic,France,0
2021,1,Czech Republic,Estonia,24
2021,1,Czech Republic,Germany,5570
2021,1,Czech Republic,Greece,0
2021,1,Czech Republic,Hungary,0
2021,1,Czech Republic,Iceland,0
2021,1,Czech Republic,Ireland,0
2021,1,Czech Republic,Poland,2312
2021,1,Czech Republic,Portugal,0
2021,1,Czech Republic,Romania,180
2021,1,El Salvador,Costa Rica,120
2021,1,Denmark,United Kingdom,0
2021,1,Denmark,Vietnam,0
2021,1,Denmark,Sweden,62
2021,1,Denmark,Spain,0
2021,1,Denmark,Norway,8
2021,1,Denmark,Netherlands,0
2021,1,Denmark,Luxembourg,0
2021,1,Denmark,Italy,0
2021,1,Denmark,Ireland,0
2021,1,Denmark,Germany,0
2021,1,Denmark,Faroe Islands,110
2021,1,Denmark,Finland,0
2021,1,Denmark,France,0
2021,1,Denmark,Belgium,0
2021,1,Denmark,Austria,0
2021,1,Czech Republic,United Kingdom,0
2021,1,Czech Republic,Slovakia,2426
2021,1,Czech Republic,Slovenia,96
2021,1,Czech Republic,Spain,2
2021,1,Czech Republic,Turkey,38
2021,1,EU (External Trade),Burkina Faso,1014
2021,1,EU (External Trade),Brazil,8
2021,1,EU (External Trade),Bosnia & Herzegovina,96
2021,1,EU (External Trade),Cameroon,628
2021,1,EU (External Trade),Bangladesh,0
2021,1,EU (External Trade),Australia,84
2021,1,EU (External Trade),Argentina,286
2021,1,EU (External Trade),Armenia,4
2021,1,EU (External Trade),Angola,0
2021,1,EU (External Trade),Andorra,2
2021,1,EU (External Trade),Albania,50
2021,1,EU (External Trade),Algeria,1620
2021,1,El Salvador,Guatemala,688
2021,1,El Salvador,Honduras,380
2021,1,El Salvador,Nicaragua,200
2021,1,EU (External Trade),New Zealand,4
2021,1,EU (External Trade),Morocco,248376
2021,1,EU (External Trade),Mexico,0
2021,1,EU (External Trade),Mauritania,52
2021,1,EU (External Trade),Mali,2098
2021,1,EU (External Trade),Malaysia,130
2021,1,EU (External Trade),Macedonia,2472
2021,1,EU (External Trade),Kuwait,0
2021,1,EU (External Trade),Liberia,156
2021,1,EU (External Trade),"Korea, South",818
2021,1,EU (External Trade),Jordan,0
2021,1,EU (External Trade),Kenya,40
2021,1,EU (External Trade),Japan,54
2021,1,EU (External Trade),Israel,208
2021,1,EU (External Trade),Iceland,42
2021,1,EU (External Trade),India,372
2021,1,EU (External Trade),Hong Kong,40
2021,1,EU (External Trade),Honduras,106
2021,1,EU (External Trade),Guinea,124
2021,1,EU (External Trade),Ghana,1084
2021,1,EU (External Trade),Gabon,50
2021,1,EU (External Trade),Gambia,50
2021,1,EU (External Trade),Faroe Islands,110
2021,1,EU (External Trade),Ethiopia,0
2021,1,EU (External Trade),Equatorial Guinea,0
2021,1,EU (External Trade),El Salvador,0
2021,1,EU (External Trade),Dominican Republic,196
2021,1,EU (External Trade),Egypt,0
2021,1,EU (External Trade),Cuba,2
2021,1,EU (External Trade),Costa Rica,516
2021,1,EU (External Trade),Cote d Ivoire,100
2021,1,EU (External Trade),Colombia,508
2021,1,EU (External Trade),Congo,52
2021,1,EU (External Trade),"Congo, Dem. Rep.",0
2021,1,EU (External Trade),China,20
2021,1,EU (External Trade),Chile,30038
2021,1,EU (External Trade),Thailand,370
2021,1,EU (External Trade),Taiwan,58
2021,1,EU (External Trade),South Africa,12
2021,1,EU (External Trade),Switzerland,2368
2021,1,EU (External Trade),Singapore,348
2021,1,EU (External Trade),Sint Maarten,48
2021,1,EU (External Trade),Serbia,40338
2021,1,EU (External Trade),Senegal,302
2021,1,EU (External Trade),Saudi Arabia,10
2021,1,EU (External Trade),Qatar,0
2021,1,EU (External Trade),Russia,50
2021,1,EU (External Trade),Philippines,44
2021,1,EU (External Trade),Peru,6
2021,1,EU (External Trade),Pakistan,8
2021,1,EU (External Trade),Panama,44
2021,1,EU (External Trade),Norway,88
2021,1,EU (External Trade),Non-EU Suppression,52
2021,1,EU (External Trade),United States,38242
2021,1,EU (External Trade),Vietnam,416
2021,1,EU (External Trade),United Kingdom,28890
2021,1,EU (External Trade),United Arab Emirates,126
2021,1,EU (External Trade),Ukraine,0
2021,1,EU (External Trade),Turkey,104208
2021,1,EU (External Trade),Togo,98
2021,1,EU (External Trade),Tunisia,0
2021,1,France,Argentina,4
2021,1,France,Albania,0
2021,1,France,Austria,68
2021,1,France,Belgium,18026
2021,1,France,Congo,0
2021,1,France,Cameroon,0
2021,1,France,"Congo, Dem. Rep.",0
2021,1,France,Cote d Ivoire,0
2021,1,France,Czech Republic,118
2021,1,France,Denmark,38
2021,1,France,Equatorial Guinea,0
2021,1,France,Ethiopia,0
2021,1,France,Gabon,0
2021,1,France,Germany,1016
2021,1,France,Hungary,46
2021,1,France,India,0
2021,1,France,Ireland,18
2021,1,France,Italy,486
2021,1,France,Luxembourg,54
2021,1,France,Morocco,0
2021,1,France,Netherlands,156
2021,1,France,Poland,28
2021,1,France,Portugal,96
2021,1,France,Romania,6
2021,1,France,Qatar,0
2021,1,France,Senegal,0
2021,1,France,Singapore,0
2021,1,France,Slovenia,0
2021,1,France,Spain,2864
2021,1,France,Sweden,44
2021,1,France,Switzerland,838
2021,1,France,Turkey,0
2021,1,France,Tunisia,0
2021,1,France,United Kingdom,2
2021,1,France,Vietnam,4
2021,1,France (Customs),Argentina,4
2021,1,France (Customs),Albania,0
2021,1,France (Customs),Austria,68
2021,1,France (Customs),Belgium,18026
2021,1,France (Customs),Cameroon,0
2021,1,France (Customs),Congo,0
2021,1,France (Customs),"Congo, Dem. Rep.",0
2021,1,France (Customs),Cote d Ivoire,0
2021,1,France (Customs),Czech Republic,118
2021,1,France (Customs),Denmark,38
2021,1,France (Customs),Equatorial Guinea,0
2021,1,France (Customs),Ethiopia,0
2021,1,France (Customs),Gabon,0
2021,1,France (Customs),Germany,1016
2021,1,France (Customs),Hungary,46
2021,1,France (Customs),Ireland,18
2021,1,France (Customs),India,0
2021,1,France (Customs),Italy,486
2021,1,France (Customs),Luxembourg,54
2021,1,France (Customs),Morocco,0
2021,1,France (Customs),Netherlands,156
2021,1,France (Customs),Portugal,96
2021,1,France (Customs),Poland,28
2021,1,France (Customs),Romania,6
2021,1,France (Customs),Qatar,0
2021,1,France (Customs),Senegal,0
2021,1,Germany,Bulgaria,6
2021,1,Germany,Brazil,8
2021,1,Germany,Belgium,25990
2021,1,Germany,Bangladesh,0
2021,1,Germany,Austria,3152
2021,1,Germany,Australia,84
2021,1,Germany,Armenia,4
2021,1,Germany,Argentina,282
2021,1,France (Customs),Singapore,0
2021,1,France (Customs),Slovenia,0
2021,1,France (Customs),Spain,2864
2021,1,France (Customs),Sweden,44
2021,1,France (Customs),Switzerland,838
2021,1,France (Customs),Tunisia,0
2021,1,France (Customs),Turkey,0
2021,1,France (Customs),Vietnam,4
2021,1,France (Customs),United Kingdom,2
2021,1,Germany,Norway,10
2021,1,Germany,Peru,6
2021,1,Germany,New Zealand,2
2021,1,Germany,Netherlands,38436
2021,1,Germany,Morocco,65342
2021,1,Germany,Mexico,0
2021,1,Germany,Malaysia,130
2021,1,Germany,Macedonia,0
2021,1,Germany,Luxembourg,118
2021,1,Germany,Lithuania,0
2021,1,Germany,Kuwait,0
2021,1,Germany,Latvia,50
2021,1,Germany,"Korea, South",818
2021,1,Germany,Japan,54
2021,1,Germany,Italy,394
2021,1,Germany,Israel,124
2021,1,Germany,Ireland,28
2021,1,Germany,India,372
2021,1,Germany,Hungary,24
2021,1,Germany,Hong Kong,40
2021,1,Germany,Greece,30
2021,1,Germany,France,36086
2021,1,Germany,Finland,22
2021,1,Germany,Estonia,0
2021,1,Germany,Denmark,1356
2021,1,Germany,Czech Republic,444
2021,1,Germany,Croatia,2
2021,1,Germany,Cyprus,0
2021,1,Germany,Colombia,508
2021,1,Germany,China,20
2021,1,Germany,Chile,30038
2021,1,Germany,Turkey,70
2021,1,Germany,Ukraine,0
2021,1,Germany,Thailand,370
2021,1,Germany,Taiwan,56
2021,1,Germany,Switzerland,1214
2021,1,Germany,Sweden,226
2021,1,Germany,Spain,30170
2021,1,Germany,South Africa,12
2021,1,Germany,Slovenia,16
2021,1,Germany,Slovakia,60
2021,1,Germany,Singapore,348
2021,1,Germany,Serbia,10
2021,1,Germany,Saudi Arabia,2
2021,1,Germany,Russia,50
2021,1,Germany,Romania,12
2021,1,Germany,Qatar,0
2021,1,Germany,Portugal,32
2021,1,Germany,Poland,66
2021,1,Germany,Philippines,44
2021,1,Germany,United States,222
2021,1,Germany,Vietnam,412
2021,1,Germany,United Kingdom,14460
2021,1,Germany,United Arab Emirates,126
2021,1,Germany (Customs),Argentina,284
2021,1,Germany (Customs),Australia,84
2021,1,Germany (Customs),Armenia,4
2021,1,Germany (Customs),Austria,3152
2021,1,Germany (Customs),Belgium,25990
2021,1,Germany (Customs),Brazil,8
2021,1,Germany (Customs),Bulgaria,6
2021,1,Germany (Customs),Chile,30038
2021,1,Germany (Customs),China,20
2021,1,Germany (Customs),Colombia,508
2021,1,Germany (Customs),Croatia,2
2021,1,Germany (Customs),Czech Republic,444
2021,1,Germany (Customs),Denmark,1356
2021,1,Germany (Customs),Estonia,0
2021,1,Germany (Customs),Finland,22
2021,1,Germany (Customs),France,36086
2021,1,Germany (Customs),Greece,28
2021,1,Germany (Customs),Hungary,24
2021,1,Germany (Customs),Hong Kong,40
2021,1,Germany (Customs),India,372
2021,1,Germany (Customs),Ireland,28
2021,1,Germany (Customs),Israel,124
2021,1,Germany (Customs),Italy,394
2021,1,Germany (Customs),Japan,54
2021,1,Germany (Customs),"Korea, South",818
2021,1,Germany (Customs),Latvia,50
2021,1,Germany (Customs),Luxembourg,118
2021,1,Germany (Customs),Macedonia,0
2021,1,Germany (Customs),Malaysia,130
2021,1,Germany (Customs),Morocco,65342
2021,1,Germany (Customs),Netherlands,38436
2021,1,Germany (Customs),New Zealand,2
2021,1,Germany (Customs),Peru,8
2021,1,Germany (Customs),Norway,10
2021,1,Germany (Customs),Philippines,44
2021,1,Germany (Customs),Poland,66
2021,1,Germany (Customs),Portugal,32
2021,1,Germany (Customs),Romania,12
2021,1,Germany (Customs),Saudi Arabia,2
2021,1,Germany (Customs),Russia,50
2021,1,Germany (Customs),Serbia,10
2021,1,Germany (Customs),Singapore,348
2021,1,Germany (Customs),Slovakia,60
2021,1,Germany (Customs),Slovenia,16
2021,1,Germany (Customs),South Africa,12
2021,1,Germany (Customs),Spain,30168
2021,1,Germany (Customs),Sweden,226
2021,1,Germany (Customs),Switzerland,1216
2021,1,Germany (Customs),Taiwan,56
2021,1,Germany (Customs),Thailand,370
2021,1,Germany (Customs),Turkey,70
2021,1,Germany (Customs),Ukraine,0
2021,1,Germany (Customs),United Arab Emirates,126
2021,1,Germany (Customs),United Kingdom,14460
2021,1,Germany (Customs),United States,222
2021,1,India,"Congo, Dem. Rep.",0
2021,1,India,Brazil,44000
2021,1,India,Bhutan,4
2021,1,India,Bangladesh,328
2021,1,Hungary,Switzerland,44
2021,1,Hungary,Slovenia,50
2021,1,Hungary,Slovakia,1046
2021,1,Hungary,Serbia,610
2021,1,Hungary,Romania,2182
2021,1,Hungary,Poland,840
2021,1,Germany (Customs),Vietnam,412
2021,1,Greece,Cyprus,0
2021,1,Greece,Germany,2
2021,1,Hungary,Greece,284
2021,1,Hungary,Croatia,48
2021,1,Hungary,Austria,286
2021,1,India,Saudi Arabia,0
2021,1,India,Qatar,0
2021,1,India,Oman,0
2021,1,India,Nepal,450
2021,1,India,Myanmar,3068
2021,1,India,Kuwait,2
2021,1,India,Senegal,104
2021,1,India,Sri Lanka,868
2021,1,India,Tanzania,528
2021,1,India,Togo,102
2021,1,India,United Arab Emirates,2
2021,1,India,United States,76
2021,1,Iran,Azerbaijan,260
2021,1,Ireland,United Kingdom,1388
2021,1,Iran,Georgia,54
2021,1,Italy,Portugal,6
2021,1,Italy,Pakistan,8
2021,1,Italy,Malta,54
2021,1,Italy,Netherlands,2
2021,1,Italy,Ireland,0
2021,1,Italy,Greece,0
2021,1,Italy,Hungary,6
2021,1,Italy,Germany,50
2021,1,Italy,France,2258
2021,1,Italy,Czech Republic,2
2021,1,Italy,Cuba,2
2021,1,Italy,Croatia,50
2021,1,Ireland (Customs),Northern Ireland,1388
2021,1,Ireland (Customs),Taiwan,2
2021,1,Italy,Austria,1966
2021,1,Italy,Algeria,1600
2021,1,Italy,Australia,2
2021,1,Italy Istat,Malta,54
2021,1,Italy Istat,Netherlands,2
2021,1,Italy Istat,Ireland,0
2021,1,Italy Istat,Hungary,6
2021,1,Italy Istat,Greece,0
